komen;label
Tiap buka aplikasi by.u mau pilih pembayaran kok keluar sendiri? padahal kemaren² normal aj, sebelum update versi terbaru;negatif
Tiap akhir bulan lemot bgt masa kecepatannya hanya 0.14 Mbps utk download dan 0.55 Mbps upload;negatif
THR apaan wkwkwk murahan provider seblah . Ini ping msih kuning bkin promo masih kemahalan wkwk;negatif
"Tetep ga bisa"":";negatif
Tetep ampas jaringannya;negatif
Tetep aja pake kedua kali nya kalo maen game tetep suka lag;negatif
tetep aja autisnya masi ada😂;negatif
Ternyata benar ini applikasi By.U sy hari ini juga nggak bisa dibuka sejak update applikasi terakhir di Playstore. Kayanya memang applikasinya lagi bermasalah banyak bugsnya. @gamemodprime;negatif
terjadi kesalahan trs d suruh nunggu bentar malah berjam jam;negatif
TERJADI KESALAHAN MULU;negatif
Tempat gue kartu by.U kok gangguan yah;negatif
Tempat gua Telkomsel bagus banget ,gua beli by u kok nggak setabil padahal Telkom yg lain bagus banget ,itu kenapa ya ,tapi kalo masalah peket harga jos sih aku akui, tapi jaringan nya tu loo;negatif
Tapi.... Akhir² ini knp ping nya agak tinggi yak? Biasanya under 30ms klo pake topping. Tapi skrg 97- 120ms 🤔;negatif
Tapi, tumben masa berlaku kuota GGWP+ agak nanggung, kenapa gak sekalian dikasih masa berlakunya 30 hari, biar harga per harinya jadi Rp1.000/hari (kalau harga per GB-nya masih tetap Rp1.000/GB yah), itu saja sih saran dari aku untuk kak @byu.id yang terbaik.;negatif
Tapi kok ga bisa d pake kalo kouta regulernya kosong ya...;negatif
Tapi jaringan nya kok kaya makin ancur ya tdk mendukung semua sosmed atau aplikasi, yutub cepet banget selain yutub lelet banget;negatif
Tapi harganya ikut naik ya nindy;negatif
tapi harga paket 20x lebih mahal...😑;negatif
tapi gk cocok buat main game 😢;negatif
tapi di daerah aku sinyalnya jelek banget😢;negatif
Tanda tanda harga paket nya naik nih 😂😂;negatif
Tambah tower BTS min kalo di perbanyak fiber opticnya biar gk Ping out Mulu..;negatif
Tai anjing;negatif
"Tai 4G dimari aja bapuk .malah kadang data ilang iya ilang kaya km yg tiba"" Ngilang😂😂";negatif
Sy gak bisa login ke aplikasi by.u maksutnya apa. Sampe kehabisan kuota gak bisa beli krn apk gk bisa login;negatif
Susah masuk...terjadi kesalahan mulu...padahal aku suka by.u❤️;negatif
Susah banget sih aktif kartu nya cara daftar nya gimna sih semua nomor nya ngga ada nomor saya di situ;negatif
Susah banget aktifin kartunya, slalu terjadi kesalahan, ada yg bisa bantu.??;negatif
Susah amat aktifin kartu nya, beli di shopee . Ikutin lngkah2 aktifasi nya, gda bacaan aktivasi kartu. Cubah ubah paket yg ada;negatif
sundala kalo malem jelek parah ni sinyal;negatif
SUMPAH MAKIN HARI MAKIN KEK SAMPAH JARINGANNYA;negatif
Sumpah kok lama2 pusing ya pake byU, tiap kali data habis mau top up susahnya minta ampun. Mau top up pake wifi ga bisa, giliran pake koneksi byU appsnya malah Loading Page Error. Mana ga bisa beli dari selain itu pula. Nambah2in pikiran ana di masa kek gini 😢;negatif
Sumpah jaringan B trus gk pernah bener, klo sudh 2 tahun bakal parah bgt pake, nyesel beli, mau ganti dh ke yg lain, jgn @byu.id;negatif
Sumpah capek bgt padahal kuota masih bnyk @byu.id;negatif
Sultan yg tahan sama kartu lemot ya pake by.u wkwkw;negatif
Sudah kubilng jangan cerita2 terus, benerin sinyal dulu WOY;negatif
"Sudah Beli topping Game nya.. malah ping jaringan nya Tinggi . Nggame nya pun jadi ngeleg"" kak";negatif
Sudah 6x komplain ke byu soal jaringan.. tidak memberikan solusi sama sekali..;negatif
Sudah 2 minggu aplikasi tidak bisa dibuka. Padahal sudah diupdate. Kalau begini terus ga bisa beli paket. Bisa jadi byE byE nih...;negatif
Sudah 2 malam jaringan aneh;negatif
Sudah 2 hari aplikasi gak bisa diakses dan sudah paling update menurut appstore. Gimana dong?;negatif
Subhanallah jaringan di kota depok nge leg parah mau Login ke PUBG aja harus nunggu sampe 15 menit;negatif
stress anjg, gw beli internet yang 1-3 hari an aja lancar, ehh gw beli yg 1 bulan 12gb awalnya lancar tp skrng lagnya minta ampunn... pembodohan apa gmn ini ya? 😂🤔;negatif
Streaming lancar jaya giliran d pake game jangan kan masuk play mode, masuk home screen nya aja susah;negatif
Stabilin dulu lah 4G buat main game min,tiap ML an ada persekian detik yg lag,untung klo lagi sepi,klo pas war.....;negatif
Spotify dari siang ngadat terus, dahal 4g please fix it asap😢;negatif
Speed unlinya naekin ngapa... Lempengin dah harga sama speednya...;negatif
speed Unlimited tambahin donk min jangan di bawah 2 mbps mulu udah mau 2022 masih di bawah 2 Mbps;negatif
Speed unlimited 4G nya naikin dlu;negatif
Speed nya kok skrng cuma 1 mbps kadang malah di bawah 1 mbps padahal bukan yg unlimitied 😡😡😡😡😡😡😡;negatif
something wrong mulu min app nya;negatif
Sombong amat sangat sombong mentang-mentang sudah sponsor memakai b.yu dasar erpan kek Anji*g monyet  Bang**t 🖕🖕🖕🖕🖕;negatif
solusi ping biar gk merah saat maen mobile legend gimana? signal full 4g;negatif
SMUD = SAYA MEMANG UDAH DOWN;negatif
Slipi, jakbar, sinyal ilang.;negatif
Skrng lgi login aj susah minta kode otp. Smntra sinyal sya ilng;negatif
skip bro, sinyal by.u gua sering ilang anjir, kaga jadi mytic gua;negatif
sisa quota yg di aplikasi dengan realita berbeda;negatif
SinyLnya tolong;negatif
Sinyl ilng;negatif
Sinyalnya🐢🐢. Ripuuuh boss.;negatif
sinyalnya😢;negatif
Sinyalnya,bikin tensi makin naik. Baru topup malah nambah jelek 😭;negatif
Sinyalnya yuk bisa yuk.. 🐌 bingit kerjaan jadi terhambat..;negatif
Sinyalnya tidak connect;negatif
Sinyalnya tiba2 jelek bgt. Jrg 4g pula. 4g pun cm 1-2 batang. Ada saran kartu lain???;negatif
Sinyalnya sering 3G;negatif
Sinyalnya rusak di kota tangerang, mangkanya ganti 😂. Main gane ngelag mulu;negatif
Sinyalnya pergi min;negatif
sinyalnya laaa astaga:(;negatif
sinyalnya knp ya tiba-tiba jdi H klo buat maen game jdi ngelag 😌;negatif
sinyalnya kenapa buffering parah engga bisa ngapa ngapain.jkt timur posisi;negatif
sinyalnya jelek bgt kak punya ku, punya mamaku dan adekku lancar lancar aja😢;negatif
Sinyalnya aman? Takutnya merah merah mulu kaya kemarin:( dibuat wa juga lama:( apa @byu.id itu sedang trouble;negatif
Sinyalllll lemahhhhhh😢;negatif
Sinyalll ancurrrrr lebur;negatif
sinyalku kok ilangilang ya😢;negatif
Sinyalku kok ilang byu;negatif
sinyalku hilang lang lang lang 😢;negatif
sinyal y gk bagus suka ilang2 sendiri;negatif
Sinyal u kyk apa tau , w main zepeto aja load trs ga kelar² , contoh ingin di tinggal cust secara perlahan;negatif
Sinyal tiba2 hilang min... Solusinya gimana;negatif
Sinyal tempat saya makin hari makin lag..ada kendala apa ya?;negatif
Sinyal tapi bagus gak tar beli ndutndutan 😂;negatif
Sinyal tambah jelek skrg;negatif
Sinyal tai;negatif
Sinyal taek;negatif
Sinyal suka ilang2 sendiri,login clash royale ga bisa sama sekali (pake VPN baru bisa) dah lah migrasi ke Telkomsel ae 😢;negatif
Sinyal sudah mulai turun kualitasnya kakak 👏;negatif
Sinyal siap hp belum tentu siap :);negatif
"sinyal sekarang jjelek, kuota toping game, buat ngegame kog freeze 😮, nanti ujung""nya minta data buat ini itu 😂";negatif
Sinyal payah;negatif
Sinyal nya luar biasa, gua sampe minta hotspot nih buat komen disini. Please fix it asap.;negatif
Sinyal nya lemot;negatif
Sinyal nya lah, oiii.... gua AFK mulu ni;negatif
sinyal nya kok ilang bang;negatif
SINYAL NYA KENAPA SIH WOI RUGI ANJG BELI PAKET 75 GB, TEST SPEED GAK SAMPAI 1MBPS AMPAS AMPAS. BUAT YG MAU BELI PAKET DI BYU MIKIR MIKIR DULU DEH DARIPADA LU BUANG-BUANG DUIT BUAT KONEKSI SAMPAH INI;negatif
Sinyal nya JELEK parah 2 hari ini. Please benerin dong!!;negatif
Sinyal nya jelek parah !!! Wkwk;negatif
Sinyal nya jelek jadi hilang mood;negatif
SINYAL NYA ILANG2AN GAK RECOMEND;negatif
Sinyal nya ilang 3 hari ini ngga bisa dipake padahal baru beli paketan...kita rugi dong;negatif
Sinyal nya gangguan terus dari kemarin masa cuma H aja, 2 batang doang lagi;negatif
Sinyal nya gajelas,4g doang tapi gada data nya, tolong lah min, udh 3 harian lebih ini;negatif
Sinyal nya 😢😢😢;negatif
Sinyal nya aduuh turun mulu😢 @byu.id;negatif
Sinyal ngentot;negatif
Sinyal melemah nindy;negatif
Sinyal makin kacau,mau nonton aja tiba2 sinyal ilang 😤;negatif
Sinyal makin gajelas🔥, udah maketin toping tetep aje yang kepotong kuota utama. 2x gini Rugi anjir.;negatif
SINYAL LU KENAPA SI ANJ;negatif
Sinyal lu benerin tai percuma beli paket banyak gabisa dipake;negatif
Sinyal lo goblok kalau buat main game!;negatif
Sinyal lemot parah udh 2minggu ganguan;negatif
Sinyal lemot min,kerjaan jadi rada kehambat..mohon pencerahannya..mulai kepikiran ganti provider nih.;negatif
Sinyal lemot .. Yg kurg mmpu ndk usah bli .. Ntar nyesell;negatif
Sinyal ku parah uuuy main game leg truuuus;negatif
Sinyal ku 4G ,buat main game sering banget ngLag ,habis nglag lama terus ilang sinyalnya🥲🥲;negatif
Sinyal kok makin lelet nih... Gimana ini min?;negatif
Sinyal knapa nih ?? Kaga bisa internetan;negatif
Sinyal kentod bnrin anjng;negatif
sinyal kedatkedut nih, ada apa gerangan sih kawang?;negatif
SINYAL KAYA KONTOL!;negatif
SINYAL KAYA ANJING....!!! TAI...!!! KAPAN STABILNYA MONYET..!!! TENGAH GAME SURUH REFRESH MULU... AFK... KONTOL...!!!;negatif
Sinyal jogja tidak stabil;negatif
sinyal jelek.? hei kak ada yg bisa di bantu.?? percuma ajig bantuan lu gak berguna;negatif
sinyal jelek mulu, mau bangkrut s by.u.;negatif
Sinyal jangan ilang ilang dulu baru serah deh mau 10G kek 100G kek. Uda kaya tinggal di pedalaman sinyal ilang terus;negatif
SINYAL ILANG WOI, NAPA NEH?;negatif
sinyal ilang terus, tidak bisa untuk internetan;negatif
sinyal ilang mulu anj;negatif
Sinyal ilang euy;negatif
Sinyal hilang woyy;negatif
sinyal hilang jadi cuma emergeny call doang. 😮;negatif
Sinyal hilang byu jam 12 siang sampai jam 2 siang;negatif
Sinyal hilang;negatif
Sinyal gangguan beberapa hari ini;negatif
Sinyal game nya ditingkatkan min;negatif
Sinyal game benerin, ping naik turun;negatif
"Sinyal gak rekomen wat maen PUBG or Mobile legend, jan pakek klo gak mau emosi trus pas maen.. lama"" hp lu banting ntar";negatif
Sinyal gajelas;negatif
Sinyal ga gunaaaaaaaaaaaaaaaa;negatif
sinyal full 4g. tp dpake internet ngadat buriq kek jmbd😢;negatif
Sinyal E terus;negatif
Sinyal e Hallo😂;negatif
sinyal dulu atuhh di benerin, ini lag banget buat main game pingnya jump parahhh 😢;negatif
Sinyal dpgrade 5G, hpnya?😢;negatif
"Sinyal di tempat qw Jelek kak . Baru pertama ngerasain sinyal full kecepatan lumayan dapet di atas 10mbps pas tadi ke Kota , "" seandainya rumah qw disini Mantep sih"" . Kalo di rumah bisa nya cuma dapet di bawah 2mbps/200an kb. Padahal paket biasa bukan yg unli , apalagi yg unli 1,5mbps tersiksa sekali , Gua udah nyoba yg 2mbps dulu pas pertama liris hasil nya sama tersiksa 😢.";negatif
Sinyal di daerah gue kapan ditingkatin woy, parah banget provider mahal gini ga bisa improve sinyal. Laporan ke customer service ga pernah ngasih solusi 🤡;negatif
Sinyal d kampung kampung susah. Ga semua bisa nelpon keluarga mereka terutama pake video call.. jaringan ga merata seluruh daerah;negatif
Sinyal cuma dapet 2 bar kenapa yaa;negatif
Sinyal byu saya kok lemot pas main game free fire sedangkan nonton YouTube sama main mobile legends bagus bagus aja  @byu.id;negatif
Sinyal byu parah jelek.. nyesel beli.. kualitas murahan.. dipake buat main ML lag trus bikin emosi, padahal jam 12 malam loh..;negatif
sinyal byu makin kesini makin ampas;negatif
Sinyal byu main game kyk ajg emng bgst kntl;negatif
Sinyal Byu kenapa lemah banget yak, sering down gitu😢;negatif
Sinyal byu jelek. Dipake buat main game lag patah2 bikin emosi. Kecewa beli byu.;negatif
sinyal byu jelek bgt dr kemarin.. ampuun;negatif
Sinyal byu ditempatku boncos, tolong cek dong siapa tau bisa diperbaiki atau diapain gitu biar saya juga bisa nikmatin jaringan byu di kampung halaman;negatif
Sinyal byu di rumah sya jelek banget, pdahal rumah sya dket lippo karawaci yg ada prumahan elit nya 😂😂😂;negatif
Sinyal byu akhir”ini tidak stabil 😢;negatif
Sinyal by.u ujan bentar aja sinyalnya udah lemot banget..apa iya sinyalnya hanyut ke bawa air hujan😂😂😂;negatif
"Sinyal by.u skrng siang"" ampas banget @byu.id";negatif
Sinyal by.u merugikan customer, udah sering konsultasi tapi gk ada peningkatan kok sinyal;negatif
Sinyal By.U masih ngelag ga buat game?;negatif
Sinyal by.u ko mkin lama mkin ancur sih?;negatif
Sinyal by.u jelek banget skrg. Ilang ilang mulu tiba tiba;negatif
Sinyal By.u gak muncul datset, pdhal udh dinyalain. Udah 2x kya gini :(, lagi perbaikan kah Bymu?;negatif
Sinyal by.u full penuh tp pasti diskonek alias bosok itu gmn ya solusinya, lokasi di sidoarjo kota, ngoro, jombang, surabaya juga sama, tiba2 bosok padahal sinyal selalu penuh;negatif
Sinyal by.u di sumatra barat, batusangkar lemah sekali mim..;negatif
Sinyal by.U dari kmrn jelek, Tolong perbikin. Mana mau UAS;negatif
Sinyal burik dh gitu aja;negatif
Sinyal biasanya bagus ,sekarang ancur,;negatif
Sinyal benerin nindy,  kadang suka H+, E, / Tidak Ada Sinyal @byu.id;negatif
Sinyal benerin dulu kali error mulu.;negatif
Sinyal benerin;negatif
sinyal bapuk saatnya pindah lagi.;negatif
Sinyal bangkee... ssat,;negatif
Sinyal bagusin woooooy;negatif
Sinyal ancur;negatif
Sinyal ampas parah pengguna setia sudah 1 tahunan, bbrp minggu ini ampas bgt buka ig aja foto profil orang ga muncul2 download keong 20kb/s 100mb aja butuh brp puluh menit;negatif
sinyal ampas anj lgi ujian malah sinyal ilang babi;negatif
Sinyal ampas;negatif
sinyal aja mpot2 an .... lemah bgt .;negatif
Sinyal 4G udh kaya H+ makasih loh ya 💩 !!;negatif
Sinyal 4G gangguan mulu 🔥;negatif
Sinyal @byu.id lemah gak bisa dipake buat internetan😢;negatif
Sinyal @byu.id jadi lemot banget, ini kenapa ya ?;negatif
Sinya sudah Tsel skrng tapi kulitas lemot nih;negatif
Sinya ada, 4G&3G, cuman lemotnya nauzubillahiminzalik. Parah bgt, mau setop make sayang ada kuota 50 GB lagi. Tolong diperbaiki ini. Kenapa Awala awal muncul doang yg bagus, makin kesini makin ambyar 🔥🔥;negatif
Sini min ketempat ku biar kutunjukan betapa lemot sinyal by.u;negatif
Simcard saya kok belum sampai juga ya?;negatif
Simcard saya gak tiba2, sudah hampir seminggu. Providee baru harusnya pelayanan maksimal. Ini zonnkkkk;negatif
Simcard byu rusak kemana tempat pergantian simcardnya;negatif
Silnyal dolont dong masak di kota padang sinyal nya putus² turs,sedangkn 3,xl/exis aja bagus -_-;negatif
SILELET;negatif
Signal nya lag pas main game min;negatif
"Signal nya juga di perbagus dong minnnn, lagi asik"" nonton drakor tetiba signal langsung X tuh sedih bgt tau...";negatif
signal gangguan kakkk😭😭😭;negatif
Signal gak stabil main game relogin  trus;negatif
Signal full.. buka spotify gak bisaa! Apaan inii..;negatif
signal full 4g tapi kok sering ping merah saat maen mobile legend;negatif
Signal byu suka lemah dan tidak stabil. Listrik mati signal ikut mati.;negatif
signal ByU jelek kalau di buat maen game online, ping sering merah;negatif
Signal bad;negatif
signal akhir2ne lelet;negatif
Signal 4g buka game ML gak bisa;negatif
siapa yg ga pernah pake MMS dan perna nyobaik tp gagal ke kirim terus;negatif
Siang malem internet nya bermasalah mulu, ilang ilang terus;negatif
Siang kak, saya kesulitan mengaktifkan simcard saya. Minta bantuannya ya;negatif
Setiap mau buka aplikasi by.u kenapa harus TERJADI KESALAHAN sih???? Harus di off in data, on in, baru deh bisa kebuka. Parah @byu.id;negatif
"Setiap mau beli paket selalu error, ""something went wrong"", gak ada operatornya apa gimana sih? @byu.id";negatif
Setiap main games lemot terus, masasih kartu sebagus BY.U lemot sih;negatif
Setiap buka app by.u selalu ga bisa, ap ad yg sama?;negatif
Setelah saya pake by.U saya selalu menonjok orang yg sedang lewat;negatif
Setelah aku pake by.u gaada samasekali lemot😭❤️;negatif
Setelah aktifasi malah eror jaringan mu min;negatif
Setelah 2 bulan make kenapa jaringan by.u di tempat saya jadi jelek ya min? Buat zoom biasanya lancar sekarang putus dan keluar terus... baru 3 hari ini sinyalnya jadi jelek terus padahal paketnya unlimited...;negatif
server tidak merespon barusan aku coba;negatif
Serius 5G ???? Saya beli kuota 100rb gak terpakai bosque jaringan lemot masa Sih mau ke 5G padahal 4G di surabaya aja belum mampu !!! padahal kota gede 😂;negatif
Sering putus jaringan pas maen;negatif
Serimg bgtt kaya ginii pulsa gue gamasukkk di chat cs respon lamaa dari kemarennn gilak;negatif
Serem nin dengerin spotify aja keputernya lama,karna sinyal ga bagus di daerah nanggerang,bogor tajur halang;negatif
serba digital tapi appnya force close, mampus deh gabisa ngapa2in;negatif
Sengsara game pake byu;negatif
Sengaja beli topingan biarin gk lag malah lag babi kontol;negatif
Seneng banget yah udah bs internetan 5G ditempatku ntah kapan bs 5G yg 4G aja masih suka timbul tenggelam.;negatif
Semoga jaringan 5G by.u pas buat main game, PINGnya stabil di 20ms 😅. Pake yang 4G PINGnya di atas 40ms gak nyaman :(. Pake by.u cuma.buat download & streaming YT doang :(;negatif
semangat tim by.u.. akses internet ditempat aku lagi kurang bagus nih 😢;negatif
Semakin laku semakin mahal wkwk. Paketan makin melonjak;negatif
Semakin ke sini semakin mahal;negatif
Selalu gagal otoritas saat buka Game COD, tapi klo pake provider lain masuk tanpa ada problem knpa ya Min...?@byu.id;negatif
Seketika kuota habis;negatif
Sekedar mau tanya,kapan kira2 perusahaan by u tutup ni🤦,jaringannya bikin emosi saja,mending kalo ada jaringannya,internetnya ilang babar blas,uang pasang wifi 800rb sia2,salesnya klo promosi atas nama jaringan telkomsel,komplen via email via DM,jawabannya admin tdak memuaskan,muter2🤦🤦;negatif
Sekarang udah lemot min ditingkat lagi kualitas jaringan nya min;negatif
Sekarang makin lemot ya min yg unlimited 1.5mbps;negatif
Sekarang main ml aja suka tiba tiba sinyal drop,dan itu pasti terjadi di setiap pertandingan:)));negatif
sekarang lemot deh;negatif
Sekarang layanan by.U menurun, pakai simpati loop malah lancar padahal sama2x jaringan Telkom;negatif
sekarang kok mau masuk ke app by.u susah banget. mau daftar paket aja ga bisa karna masuk aplikasinya ga bisa 😢;negatif
